customer_Id,Recency,Frequency,Monetary,Cluster
274955,27,5,8735.025,2
274956,100,5,19941.935,2
274959,668,2,4190.16,1
274960,735,4,8464.3,3
274961,1039,1,2786.81,1
274963,692,1,2395.64,1
274966,785,2,5235.49,1
274968,253,2,1086.215,0
274969,483,2,2426.58,0
274970,128,2,3386.825,0
274972,153,6,13423.54,2
274975,53,1,1972.425,0
274976,88,2,6243.25,0
274977,153,1,500.565,0
274978,27,3,9950.525,3
274979,580,2,6989.125,1
274981,188,2,4542.655000000001,0
274982,756,1,3547.05,1
274983,391,4,5705.115,3
274984,450,3,10845.575,3
274986,68,3,3723.85,0
274987,2,4,8326.175,3
274988,69,4,4322.76,3
274990,1010,1,6497.4,1
274991,34,4,7959.3150000000005,3
274993,939,1,2466.36,1
274994,1041,1,967.98,1
275002,312,4,6020.04,3
275006,340,1,1248.65,0
275008,464,4,10469.875,3
275009,178,2,5078.58,0
275010,954,1,521.56,1
275011,546,2,6886.36,1
275012,177,1,1135.94,0
275014,180,1,3699.54,0
275016,183,1,4455.36,0
275017,454,6,27546.545,2
275018,90,2,5459.805,0
275020,32,1,629.85,0
275022,26,4,7421.18,3
275023,1,3,10182.575,3
275024,207,1,771.29,0
275025,310,3,10953.865,3
275028,509,3,11978.199999999999,3
275030,644,4,16688.815000000002,2
275031,482,4,18105.425,2
275033,52,1,898.365,0
275034,272,4,11754.99,3
275035,312,2,1809.99,0
275036,950,1,99.45,1
275037,767,1,4801.225,1
275038,486,3,7995.780000000001,3
275039,426,1,3099.525,0
275040,181,6,11874.33,2
275041,341,2,12751.7,3
275042,217,2,4931.615,0
275043,56,2,9416.810000000001,3
275044,398,2,4850.95,0
275045,642,2,4190.16,1
275046,697,2,4534.92,1
275048,98,4,11008.01,3
275049,583,2,1116.05,1
275051,279,2,10536.175,3
275052,481,3,3978.0,3
275054,953,1,468.52,1
275056,418,1,1614.405,0
275057,511,1,495.04,1
275058,33,1,488.41,0
275060,53,2,9243.325,3
275062,276,2,4520.555,0
275063,368,3,8373.69,3
275064,31,5,15517.515,2
275066,281,1,2709.46,0
275068,52,1,4375.8,0
275069,28,3,13212.485,3
275070,149,2,3122.7299999999996,0
275072,860,1,1326.0,1
275073,124,5,19086.665,2
275075,23,3,9946.105,3
275076,517,5,5216.705,3
275079,97,1,2331.55,0
275081,328,4,11473.215,3
275082,22,2,4439.889999999999,0
275083,305,3,2912.78,0
275084,395,2,5662.0199999999995,0
275086,918,1,1434.29,1
275088,283,4,8063.1849999999995,3
275089,332,7,17923.100000000002,2
275090,115,2,4408.95,0
275091,174,1,6466.46,0
275092,397,5,11112.985,2
275093,152,2,4933.825000000001,0
275094,824,1,1320.475,1
275096,698,4,15604.810000000001,2
275098,397,2,4710.615,0
275104,701,2,7946.055,1
275107,578,1,8193.575,1
275108,4,4,11014.64,3
275111,944,2,4488.51,1
275114,923,1,1179.035,1
275116,155,2,2266.355,0
275117,27,7,19137.495,2
275119,391,4,8451.04,3
275120,363,1,2095.08,0
275122,300,5,15053.415,2
275123,332,2,4495.139999999999,0
275125,643,3,5953.74,1
275126,570,1,2791.23,1
275127,976,1,1259.7,1
275129,94,1,803.335,0
275130,147,2,1950.325,0
275131,30,7,14214.72,2
275134,516,2,6191.315,1
275136,28,2,1764.685,0
275137,84,4,9211.28,3
275138,581,3,4244.305,1
275139,2,3,1813.3049999999998,0
275141,618,1,3237.65,1
275143,367,1,377.91,0
275144,615,1,2579.07,1
275145,584,1,472.94,1
275148,144,3,6039.93,3
275149,2,4,8917.35,3
275150,769,3,15691.0,3
275151,282,4,12318.539999999999,2
275152,456,2,5677.49,0
275153,307,4,3655.3399999999997,3
275156,387,3,9091.939999999999,3
275159,267,2,2124.915,0
275160,223,1,723.775,0
275162,370,3,7947.16,3
275163,90,4,3906.175,3
275165,157,3,6138.275,3
275167,483,2,7007.91,0
275168,884,2,5545.995,1
275170,734,2,10206.885,1
275171,890,1,709.41,1
275172,93,3,6153.745,3
275173,877,3,14453.400000000001,3
275174,821,1,2981.29,1
275175,119,2,5957.055,0
275177,493,1,6911.775,0
275178,181,3,8642.205,3
275179,253,4,11867.7,3
275181,239,1,268.515,0
275183,246,2,7743.84,3
275184,267,3,10751.65,3
275186,83,2,6802.379999999999,0
275187,820,2,1914.965,1
275188,57,3,4341.545,3
275190,609,2,2347.02,1
275192,461,2,3286.2700000000004,0
275194,52,3,9096.36,3
275196,554,1,5007.86,1
275197,39,3,11690.9,3
275200,463,2,1207.7649999999999,0
275202,953,1,464.1,1
275204,24,3,6064.24,3
275206,216,4,10052.185,3
275208,455,3,3263.065,0
275210,30,3,7842.1849999999995,3
275211,424,1,3655.34,0
275215,34,3,7937.215,3
275216,205,3,5271.955,3
275218,246,2,7226.7,0
275221,730,2,2134.8599999999997,1
275222,158,2,4629.95,0
275224,435,3,5992.415,3
275225,241,3,5704.01,3
275226,155,4,15792.66,2
275227,93,6,9938.37,2
275228,552,1,958.035,1
275229,785,1,1984.58,1
275230,118,3,5033.275,3
275231,66,3,2795.65,0
275232,303,1,4193.475,0
275233,36,5,14885.454999999998,2
275236,394,2,9358.245,3
275237,664,1,1429.87,1
275241,313,3,11107.46,3
275243,667,2,4258.67,1
275244,117,2,4108.389999999999,0
275245,218,3,7580.3,3
275246,26,2,1687.335,0
275247,149,2,1706.12,0
275249,266,2,3434.34,0
275250,270,4,9484.215,3
275252,59,7,21324.29,2
275257,360,1,7657.65,0
275261,239,2,3263.065,0
275262,723,2,5078.58,1
275265,788,2,868.53,1
